Unnamed: 0,Unsaturated_SMILES,Saturated_SMILES,nH2,pH2
1597,C#CC1NC1C#N,CCC1NC1CN,4,8.05454181707341
1598,C#CC1OC1C#N,CCC1OC1CN,4,7.976133862438806
1599,N#CC1CC1C#N,NCC1CC1CN,4,8.05454181707341
1600,N#CC1NC1C#N,NCC1NC1CN,4,7.975247580436037
1601,N#CC1OC1C#N,NCC1OC1CN,4,7.898368458591623
1602,O=CC1CC1C#C,OCC1CC1CC,3,6.041584358610234
1603,O=CC1CC1C#N,OCC1CC1CN,3,5.982100396829104
1604,O=CC1NC1C#C,OCC1NC1CC,3,5.982100396829104
1605,O=CC1NC1C#N,OCC1NC1CN,3,5.923776343943716
1606,O=CC1OC1C#C,OCC1OC1CC,3,5.924428301254889
1607,O=CC1OC1C#N,OCC1OC1CN,3,5.867218028337961
1608,O=CN1CC1C#C,OCN1CC1CC,3,5.982100396829104
1609,O=CN1CC1C#N,OCN1CC1CN,3,5.923776343943716
1627,C#CC1=NCCO1,CCC1NCCO1,3,5.982100396829104
1628,N#CC1=CCCC1,NCC1CCCC1,3,6.101571495662345
1629,N#CC1=CCOC1,NCC1CCOC1,3,5.982100396829104
1630,N#CC1=NCCN1,NCC1NCCN1,3,5.981435685327028
1631,N#CC1=NCCO1,NCC1NCCO1,3,5.923776343943716
1632,C#CC1CN=CO1,CCC1CNCO1,3,5.982100396829104
1633,N#CC1CC=CC1,NCC1CCCC1,3,6.101571495662345
1634,N#CC1CN=CN1,NCC1CNCN1,3,5.981435685327028
1635,N#CC1CN=CO1,NCC1CNCO1,3,5.923776343943716
1636,C#CC1COC=N1,CCC1COCN1,3,5.982100396829104
1637,C#CC1OCC=C1,CCC1OCCC1,3,6.041584358610234
1638,N#CC1CCC=C1,NCC1CCCC1,3,6.101571495662345
1639,N#CC1CNC=N1,NCC1CNCN1,3,5.981435685327028
1640,N#CC1NCC=C1,NCC1NCCC1,3,6.0409063628050585
1641,N#CC1OCC=C1,NCC1OCCC1,3,5.982100396829104
1672,N=C(C#N)N1CC1,NC(CN)N1CC1,3,5.981435685327028
1673,O=C(C#C)C1CC1,OC(CC)C1CC1,3,6.041584358610234
1674,O=C(C#C)C1CN1,OC(CC)C1CN1,3,5.982100396829104
1675,O=C(C#C)C1CO1,OC(CC)C1CO1,3,5.924428301254889
1676,O=C(C#C)N1CC1,OC(CC)N1CC1,3,5.982100396829104
1677,O=C(C#N)C1CC1,OC(CN)C1CC1,3,5.982100396829104
1678,O=C(C#N)C1CN1,OC(CN)C1CN1,3,5.923776343943716
1679,O=C(C#N)C1CO1,OC(CN)C1CO1,3,5.867218028337961
1680,O=C(C#N)N1CC1,OC(CN)N1CC1,3,5.923776343943716
1714,C#CC#CC1CN1,CCCCC1CN1,4,8.135428660883125
1715,N#CC#CC1CC1,NCCCC1CC1,4,8.135428660883125
1716,N#CC#CC1CN1,NCCCC1CN1,4,8.05454181707341
1717,N#CC#CC1CO1,NCCCC1CO1,4,7.976133862438806
1724,O=CC#CC1CN1,OCCCC1CN1,3,5.982100396829104
1874,C#CC1=CC=NN1,CCC1CCNN1,4,8.05454181707341
1875,C#CC1=CC=NO1,CCC1CCNO1,4,7.976133862438806
1876,C#CC1=CN=NN1,CCC1CNNN1,4,7.975247580436037
1877,C#CC1=CN=NO1,CCC1CNNO1,4,7.898368458591623
1878,C#CC1=CNN=C1,CCC1CNNC1,4,8.05454181707341
1879,C#CC1=CNN=N1,CCC1CNNN1,4,7.975247580436037
1880,C#CC1=CON=C1,CCC1CONC1,4,7.976133862438806
1881,C#CC1=CON=N1,CCC1CONN1,4,7.898368458591623
1882,C#CC1=NC=NO1,CCC1NCNO1,4,7.898368458591623
1883,C#CC1=NNC=C1,CCC1NNCC1,4,8.05454181707341
1884,C#CC1=NNC=N1,CCC1NNCN1,4,7.975247580436037
1885,C#CC1=NNN=C1,CCC1NNNC1,4,7.975247580436037
1886,C#CC1=NNN=N1,CCC1NNNN1,4,7.897499373475776
1887,C#CC1=NOC=C1,CCC1NOCC1,4,7.976133862438806
1888,C#CC1=NOC=N1,CCC1NOCN1,4,7.898368458591623
1889,C#CC1=NON=C1,CCC1NONC1,4,7.898368458591623
1890,C#CC1=NON=N1,CCC1NONN1,4,7.822104801373139
1916,CC1=CN=CN=N1,CC1CNCNN1,3,5.981435685327028
1917,CC1=CN=NC=N1,CC1CNNCN1,3,5.981435685327028
1918,CC1=CN=NN=N1,CC1CNNNN1,3,5.923124530106833
1931,CC1=NC=CN=N1,CC1NCCNN1,3,5.981435685327028
1932,CC1=NC=NN=N1,CC1NCNNN1,3,5.923124530106833
2047,N#CC1=CC=NN1,NCC1CCNN1,4,7.975247580436037
2048,N#CC1=CC=NO1,NCC1CCNO1,4,7.898368458591623
2049,N#CC1=CN=NO1,NCC1CNNO1,4,7.822104801373139
2050,N#CC1=CNN=C1,NCC1CNNC1,4,7.975247580436037
2051,N#CC1=CNN=N1,NCC1CNNN1,4,7.897499373475776
2052,N#CC1=CON=C1,NCC1CONC1,4,7.898368458591623
2053,N#CC1=CON=N1,NCC1CONN1,4,7.822104801373139
2054,N#CC1=NC=NO1,NCC1NCNO1,4,7.822104801373139
2055,N#CC1=NNC=C1,NCC1NNCC1,4,7.975247580436037
2056,N#CC1=NNC=N1,NCC1NNCN1,4,7.897499373475776
2057,N#CC1=NNN=C1,NCC1NNNC1,4,7.897499373475776
2058,N#CC1=NOC=C1,NCC1NOCC1,4,7.898368458591623
2059,N#CC1=NOC=N1,NCC1NOCN1,4,7.822104801373139
2060,N#CC1=NON=C1,NCC1NONC1,4,7.822104801373139
2061,N#CC1=NON=N1,NCC1NONN1,4,7.747299805903028
2062,N=C1C=CNN=N1,NC1CCNNN1,3,5.923124530106833
2063,N=C1C=CON=C1,NC1CCONC1,3,5.923776343943716
2064,N=C1C=CON=N1,NC1CCONN1,3,5.866578601029855
2065,N=C1C=NNN=C1,NC1CNNNC1,3,5.923124530106833
2066,N=C1C=NNN=N1,NC1CNNNN1,3,5.865939313080035
2067,N=C1C=NOC=N1,NC1CNOCN1,3,5.866578601029855
2068,N=C1C=NON=C1,NC1CNONC1,3,5.866578601029855
2069,N=C1C=NON=N1,NC1CNONN1,3,5.810474854427271
2070,N=C1N=CNN=N1,NC1NCNNN1,3,5.865939313080035
2071,N=C1N=NNN=N1,NC1NNNNN1,3,5.809847734739082
2072,N=C1N=NON=N1,NC1NNONN1,3,5.755434014865147
2073,N=C1NN=CC=C1,NC1NNCCC1,3,5.981435685327028
2074,N=C1NN=CN=C1,NC1NNCNC1,3,5.923124530106833
2075,N=C1NN=NC=C1,NC1NNNCC1,3,5.923124530106833
2076,N=C1NN=NC=N1,NC1NNNCN1,3,5.865939313080035
2077,N=C1ON=CC=C1,NC1ONCCC1,3,5.923776343943716
2078,N=C1ON=CC=N1,NC1ONCCN1,3,5.866578601029855
2079,N=C1ON=CN=C1,NC1ONCNC1,3,5.866578601029855
2080,N=C1ON=NC=C1,NC1ONNCC1,3,5.866578601029855
2081,N=C1ON=NC=N1,NC1ONNCN1,3,5.810474854427271
2095,NC1=CN=CN=N1,NC1CNCNN1,3,5.923124530106833
2096,NC1=CN=NC=N1,NC1CNNCN1,3,5.923124530106833
2097,NC1=CN=NN=N1,NC1CNNNN1,3,5.865939313080035
2106,NC1=NC=CN=N1,NC1NCCNN1,3,5.923124530106833
2107,NC1=NC=NN=N1,NC1NCNNN1,3,5.865939313080035
2121,O=C1C=CNN=C1,OC1CCNNC1,3,5.923776343943716
2122,O=C1C=CON=C1,OC1CCONC1,3,5.867218028337961
2123,O=C1C=NOC=N1,OC1CNOCN1,3,5.811102109513693
2124,O=C1C=NON=C1,OC1CNONC1,3,5.811102109513693
2125,O=C1C=NON=N1,OC1CNONN1,3,5.75604944201835
2126,O=C1N=NON=N1,OC1NNONN1,3,5.7020300906606
2127,O=C1NN=CC=C1,OC1NNCCC1,3,5.923776343943716
2128,O=C1NN=CC=N1,OC1NNCCN1,3,5.866578601029855
2129,O=C1NN=CN=C1,OC1NNCNC1,3,5.866578601029855
2130,O=C1NN=NC=C1,OC1NNNCC1,3,5.866578601029855
2131,O=C1NN=NC=N1,OC1NNNCN1,3,5.810474854427271
2132,O=C1ON=CC=C1,OC1ONCCC1,3,5.867218028337961
2133,O=C1ON=CC=N1,OC1ONCCN1,3,5.811102109513693
2134,O=C1ON=CN=C1,OC1ONCNC1,3,5.811102109513693
2135,O=C1ON=NC=C1,OC1ONNCC1,3,5.811102109513693
2136,O=C1ON=NC=N1,OC1ONNCN1,3,5.75604944201835
2137,O=CC1=CC=NN1,OCC1CCNN1,3,5.923776343943716
2138,O=CC1=CC=NO1,OCC1CCNO1,3,5.867218028337961
2139,O=CC1=CN=NO1,OCC1CNNO1,3,5.811102109513693
2140,O=CC1=CNN=C1,OCC1CNNC1,3,5.923776343943716
2141,O=CC1=CNN=N1,OCC1CNNN1,3,5.866578601029855
2142,O=CC1=CON=C1,OCC1CONC1,3,5.867218028337961
2143,O=CC1=CON=N1,OCC1CONN1,3,5.811102109513693
2144,O=CC1=NC=NO1,OCC1NCNO1,3,5.811102109513693
2145,O=CC1=NNC=C1,OCC1NNCC1,3,5.923776343943716
2146,O=CC1=NNN=C1,OCC1NNNC1,3,5.866578601029855
2147,O=CC1=NOC=C1,OCC1NOCC1,3,5.867218028337961
2148,O=CC1=NOC=N1,OCC1NOCN1,3,5.811102109513693
2149,O=CC1=NON=C1,OCC1NONC1,3,5.811102109513693
2150,O=CC1=NON=N1,OCC1NONN1,3,5.75604944201835
2151,O=CN1C=CC=N1,OCN1CCCN1,3,5.923776343943716
2152,O=CN1C=CN=N1,OCN1CCNN1,3,5.866578601029855
2153,O=CN1C=NC=N1,OCN1CNCN1,3,5.866578601029855
2154,O=CN1C=NN=C1,OCN1CNNC1,3,5.866578601029855
2155,O=CN1C=NN=N1,OCN1CNNN1,3,5.810474854427271
2156,O=CN1N=CC=N1,OCN1NCCN1,3,5.866578601029855
2157,O=CN1N=CN=N1,OCN1NCNN1,3,5.810474854427271
2158,O=CN1N=NN=N1,OCN1NNNN1,3,5.755434014865147
2160,OC1=CN=CN=N1,OC1CNCNN1,3,5.866578601029855
2161,OC1=CN=NC=N1,OC1CNNCN1,3,5.866578601029855
2162,OC1=CN=NN=N1,OC1CNNNN1,3,5.810474854427271
2164,OC1=NC=CN=N1,OC1NCCNN1,3,5.866578601029855
2165,OC1=NC=NN=N1,OC1NCNNN1,3,5.810474854427271
2202,CC(=NO)C#CC#C,CC(NO)CCCC,5,8.605404079514786
2203,CC(=NO)C#CC#N,CC(NO)CCCN,5,8.532891378861635
2204,CC(=NO)C#CC=O,CC(NO)CCCO,4,6.769910907811376
2221,ON=C(CC#C)C#C,ONC(CCC)CC,5,8.605404079514786
2222,ON=C(CC#N)C#C,ONC(CCN)CC,5,8.532891378861635
2223,ON=C(CC=O)C#C,ONC(CCO)CC,4,6.769910907811376
2224,CC#CC(=NO)C#C,CCCC(NO)CC,5,8.605404079514786
2238,CC(=NO)C(=NO)C#C,CC(NO)C(NO)CC,4,6.012131188773848
2239,NC(=[NH2+])C(=N[O-])C#N,NC([NH2+])C(N[O-])CN,3,5.923738829121437
2429,FC1=CC=CC=C1,FC1CCCCC1,3,5.923476591727991
2430,FC1=CC=NC=C1,FC1CCNCC1,3,5.866284609312227
2431,FC1=CN=CC=C1,FC1CNCCC1,3,5.866284609312227
2432,FC1=CN=CC=N1,FC1CNCCN1,3,5.810186458735528
2433,FC1=CN=CN=C1,FC1CNCNC1,3,5.810186458735528
2434,FC1=NC=CC=C1,FC1NCCCC1,3,5.866284609312227
2435,FC1=NC=CC=N1,FC1NCCCN1,3,5.810186458735528
2436,FC1=NC=CN=C1,FC1NCCNC1,3,5.810186458735528
2437,FC1=NC=NC=C1,FC1NCNCC1,3,5.810186458735528
2438,FC1=NC=NC=N1,FC1NCNCN1,3,5.755151056929286
2439,FC1=CN=CN=N1,FC1CNCNN1,3,5.755151056929286
2440,FC1=CN=NC=N1,FC1CNNCN1,3,5.755151056929286
2441,FC1=CN=NN=N1,FC1CNNNN1,3,5.701148487477554
2442,FC1=NC=CN=N1,FC1NCCNN1,3,5.755151056929286
2443,FC1=NC=NN=N1,FC1NCNNN1,3,5.701148487477554
2788,O=C1NC(=CO1)C#C,OC1NC(CO1)CC,4,6.886462756133843
2789,O=C1NC=C(N1)C#C,OC1NCC(N1)CC,4,6.9448320989793535
2790,O=C1NC=C(O1)C#C,OC1NCC(O1)CC,4,6.886462756133843
2791,O=C1OC=C(O1)C#C,OC1OCC(O1)CC,4,6.829066391207796
2792,O=C1OC=C(O1)C#N,OC1OCC(O1)CN,4,6.771979867011363
2797,CC1=CC(=CN1)C#C,CC1CC(CN1)CC,4,7.12744715306801
2798,CC1=CC(=CN1)C#N,CC1CC(CN1)CN,4,7.065285815758246
2799,CC1=CC(=CO1)C#C,CC1CC(CO1)CC,4,7.065981380478957
2800,CC1=CC(=CO1)C#N,CC1CC(CO1)CN,4,7.0048829604200735
2801,CC1=NC(=CN1)C#C,CC1NC(CN1)CC,4,7.065285815758246
2802,CC1=NC(=CN1)C#N,CC1NC(CN1)CN,4,7.004199371987207
2803,CC1=NC(=CO1)C#C,CC1NC(CO1)CC,4,7.0048829604200735
2804,CC1=NC(=CO1)C#N,CC1NC(CO1)CN,4,6.9448320989793535
2805,NC1=CC(=CN1)C#C,NC1CC(CN1)CC,4,7.065285815758246
2806,NC1=CC(=CN1)C#N,NC1CC(CN1)CN,4,7.004199371987207
2807,NC1=CC(=CO1)C#C,NC1CC(CO1)CC,4,7.0048829604200735
2808,NC1=CC(=CO1)C#N,NC1CC(CO1)CN,4,6.9448320989793535
2809,NC1=NC(=CN1)C#C,NC1NC(CN1)CC,4,7.004199371987207
2810,NC1=NC(=CN1)C#N,NC1NC(CN1)CN,4,6.944160180163358
2811,NC1=NC(=CO1)C#C,NC1NC(CO1)CC,4,6.9448320989793535
2812,NC1=NC(=CO1)C#N,NC1NC(CO1)CN,4,6.8858020838906855
2813,OC1=CC(=CN1)C#C,OC1CC(CN1)CC,4,7.0048829604200735
2814,OC1=CC(=CN1)C#N,OC1CC(CN1)CN,4,6.9448320989793535
2815,OC1=NC(=CN1)C#C,OC1NC(CN1)CC,4,6.9448320989793535
2816,OC1=NC(=CN1)C#N,OC1NC(CN1)CN,4,6.8858020838906855
2831,CC1=CC=C(N1)C#C,CC1CCC(N1)CC,4,7.12744715306801
2832,CC1=CC=C(N1)C#N,CC1CCC(N1)CN,4,7.065285815758246
2833,CC1=CC=C(O1)C#C,CC1CCC(O1)CC,4,7.065981380478957
2834,CC1=CC=C(O1)C#N,CC1CCC(O1)CN,4,7.0048829604200735
2835,CC1=CN=C(N1)C#C,CC1CNC(N1)CC,4,7.065285815758246
2836,CC1=CN=C(N1)C#N,CC1CNC(N1)CN,4,7.004199371987207
2837,CC1=CN=C(O1)C#C,CC1CNC(O1)CC,4,7.0048829604200735
2838,CC1=CN=C(O1)C#N,CC1CNC(O1)CN,4,6.9448320989793535
2839,CC1=NC=C(N1)C#C,CC1NCC(N1)CC,4,7.065285815758246
2840,CC1=NC=C(N1)C#N,CC1NCC(N1)CN,4,7.004199371987207
2841,CC1=NC=C(O1)C#C,CC1NCC(O1)CC,4,7.0048829604200735
2842,CC1=NC=C(O1)C#N,CC1NCC(O1)CN,4,6.9448320989793535
2843,NC1=CC=C(N1)C#C,NC1CCC(N1)CC,4,7.065285815758246
2844,NC1=CC=C(N1)C#N,NC1CCC(N1)CN,4,7.004199371987207
2845,NC1=CC=C(O1)C#C,NC1CCC(O1)CC,4,7.0048829604200735
2846,NC1=CC=C(O1)C#N,NC1CCC(O1)CN,4,6.9448320989793535
2847,NC1=CN=C(N1)C#C,NC1CNC(N1)CC,4,7.004199371987207
2848,NC1=CN=C(N1)C#N,NC1CNC(N1)CN,4,6.944160180163358
2849,NC1=CN=C(O1)C#C,NC1CNC(O1)CC,4,6.9448320989793535
2850,NC1=CN=C(O1)C#N,NC1CNC(O1)CN,4,6.8858020838906855
2851,NC1=NC=C(N1)C#N,NC1NCC(N1)CN,4,6.944160180163358
2852,NC1=NC=C(O1)C#C,NC1NCC(O1)CC,4,6.9448320989793535
2853,NC1=NC=C(O1)C#N,NC1NCC(O1)CN,4,6.8858020838906855
2854,OC1=CC=C(N1)C#C,OC1CCC(N1)CC,4,7.0048829604200735
2855,OC1=CC=C(N1)C#N,OC1CCC(N1)CN,4,6.9448320989793535
2856,OC1=CN=C(N1)C#C,OC1CNC(N1)CC,4,6.9448320989793535
2857,OC1=NC=C(N1)C#C,OC1NCC(N1)CC,4,6.9448320989793535
2858,OC1=NC=C(N1)C#N,OC1NCC(N1)CN,4,6.8858020838906855
2859,OC1=NC=C(O1)C#C,OC1NCC(O1)CC,4,6.886462756133843
2873,CC1=CNC(=C1)C#C,CC1CNC(C1)CC,4,7.12744715306801
2874,CC1=CNC(=C1)C#N,CC1CNC(C1)CN,4,7.065285815758246
2875,CC1=CNC(=N1)C#C,CC1CNC(N1)CC,4,7.065285815758246
2876,CC1=CNC(=N1)C#N,CC1CNC(N1)CN,4,7.004199371987207
2877,CC1=COC(=C1)C#C,CC1COC(C1)CC,4,7.065981380478957
2878,CC1=COC(=C1)C#N,CC1COC(C1)CN,4,7.0048829604200735
2879,CC1=COC(=N1)C#C,CC1COC(N1)CC,4,7.0048829604200735
2880,CC1=COC(=N1)C#N,CC1COC(N1)CN,4,6.9448320989793535
2881,NC1=CNC(=C1)C#C,NC1CNC(C1)CC,4,7.065285815758246
2882,NC1=CNC(=C1)C#N,NC1CNC(C1)CN,4,7.004199371987207
2883,NC1=CNC(=N1)C#C,NC1CNC(N1)CC,4,7.004199371987207
2884,NC1=CNC(=N1)C#N,NC1CNC(N1)CN,4,6.944160180163358
2885,NC1=COC(=C1)C#C,NC1COC(C1)CC,4,7.0048829604200735
2886,NC1=COC(=C1)C#N,NC1COC(C1)CN,4,6.9448320989793535
2887,NC1=COC(=N1)C#C,NC1COC(N1)CC,4,6.9448320989793535
2888,NC1=COC(=N1)C#N,NC1COC(N1)CN,4,6.8858020838906855
2889,OC1=CNC(=C1)C#C,OC1CNC(C1)CC,4,7.0048829604200735
2890,OC1=CNC(=C1)C#N,OC1CNC(C1)CN,4,6.9448320989793535
2891,OC1=CNC(=N1)C#C,OC1CNC(N1)CC,4,6.9448320989793535
2892,OC1=CNC(=N1)C#N,OC1CNC(N1)CN,4,6.8858020838906855
2893,OC1=COC(=N1)C#C,OC1COC(N1)CC,4,6.886462756133843
2894,OC1=COC(=N1)C#N,OC1COC(N1)CN,4,6.828416685515004
2905,CN1C=CC(=C1)C#C,CN1CCC(C1)CC,4,7.12744715306801
2906,CN1C=CC(=C1)C#N,CN1CCC(C1)CN,4,7.065285815758246
2907,CN1C=NC(=C1)C#C,CN1CNC(C1)CC,4,7.065285815758246
2908,CN1C=NC(=C1)C#N,CN1CNC(C1)CN,4,7.004199371987207
3153,N=C1C=CC=NC=N1,NC1CCCNCN1,4,7.004199371987207
3154,N=C1C=CN=CC=N1,NC1CCNCCN1,4,7.004199371987207
3155,N=C1C=CN=CN=C1,NC1CCNCNC1,4,7.004199371987207
3156,N=C1C=NC=CC=N1,NC1CNCCCN1,4,7.004199371987207
3157,N=C1C=NC=CN=C1,NC1CNCCNC1,4,7.004199371987207
3158,N=C1C=NC=NC=N1,NC1CNCNCN1,4,6.944160180163358
3159,N=C1N=CC=CC=N1,NC1NCCCCN1,4,7.004199371987207
3160,N=C1N=CC=NC=N1,NC1NCCNCN1,4,6.944160180163358
3161,O=C1C=CC=CC=N1,OC1CCCCCN1,4,7.0048829604200735
3162,O=C1C=CC=CN=C1,OC1CCCCNC1,4,7.0048829604200735
3163,O=C1C=CC=NC=C1,OC1CCCNCC1,4,7.0048829604200735
3164,O=C1C=CC=NC=N1,OC1CCCNCN1,4,6.9448320989793535
3165,O=C1C=CN=CC=N1,OC1CCNCCN1,4,6.9448320989793535
3166,O=C1C=CN=CN=C1,OC1CCNCNC1,4,6.9448320989793535
3167,O=C1C=NC=CC=N1,OC1CNCCCN1,4,6.9448320989793535
3168,O=C1C=NC=CN=C1,OC1CNCCNC1,4,6.9448320989793535
3169,O=C1C=NC=NC=N1,OC1CNCNCN1,4,6.8858020838906855
3170,O=C1N=CC=CC=N1,OC1NCCCCN1,4,6.9448320989793535
3171,O=C1N=CC=NC=N1,OC1NCCNCN1,4,6.8858020838906855
3238,C#CCC1=CC=CN1,CCCC1CCCN1,4,7.12744715306801
3239,C#CCC1=CN=CN1,CCCC1CNCN1,4,7.065285815758246
3240,C#CCC1=CN=CO1,CCCC1CNCO1,4,7.0048829604200735
3241,C#CCC1=NC=CN1,CCCC1NCCN1,4,7.065285815758246
3242,C#CCC1=NC=CO1,CCCC1NCCO1,4,7.0048829604200735
3243,N#CCC1=CC=CN1,NCCC1CCCN1,4,7.065285815758246
3244,N#CCC1=CC=CO1,NCCC1CCCO1,4,7.0048829604200735
3245,N#CCC1=CN=CN1,NCCC1CNCN1,4,7.004199371987207
3246,N#CCC1=CN=CO1,NCCC1CNCO1,4,6.9448320989793535
3247,N#CCC1=NC=CN1,NCCC1NCCN1,4,7.004199371987207
3248,N#CCC1=NC=CO1,NCCC1NCCO1,4,6.9448320989793535
3249,C#CCC1=CNC=C1,CCCC1CNCC1,4,7.12744715306801
3250,C#CCC1=CNC=N1,CCCC1CNCN1,4,7.065285815758246
3251,C#CCC1=COC=C1,CCCC1COCC1,4,7.065981380478957
3252,C#CCC1=COC=N1,CCCC1COCN1,4,7.0048829604200735
3253,N#CCC1=CNC=C1,NCCC1CNCC1,4,7.065285815758246
3254,N#CCC1=CNC=N1,NCCC1CNCN1,4,7.004199371987207
3255,N#CCC1=COC=C1,NCCC1COCC1,4,7.0048829604200735
3256,N#CCC1=COC=N1,NCCC1COCN1,4,6.9448320989793535
3257,C#CCN1C=CC=C1,CCCN1CCCC1,4,7.12744715306801
3258,C#CCN1C=CN=C1,CCCN1CCNC1,4,7.065285815758246
3259,N#CCN1C=CC=C1,NCCN1CCCC1,4,7.065285815758246
3260,N#CCN1C=CN=C1,NCCN1CCNC1,4,7.004199371987207
3308,CC#CC1=CC=CN1,CCCC1CCCN1,4,7.12744715306801
3309,CC#CC1=CN=CO1,CCCC1CNCO1,4,7.0048829604200735
3310,CC#CC1=NC=CN1,CCCC1NCCN1,4,7.065285815758246
3311,CC#CC1=CNC=N1,CCCC1CNCN1,4,7.065285815758246
3312,CC#CC1=COC=C1,CCCC1COCC1,4,7.065981380478957
3313,CC#CC1=COC=N1,CCCC1COCN1,4,7.0048829604200735
3425,C#CC1=CC=NC=C1,CCC1CCNCC1,5,8.909308941335013
3426,C#CC1=CN=CC=C1,CCC1CNCCC1,5,8.909308941335013
3427,C#CC1=CN=CC=N1,CCC1CNCCN1,5,8.831607269697807
3428,C#CC1=CN=CN=C1,CCC1CNCNC1,5,8.831607269697807
3429,C#CC1=NC=CC=C1,CCC1NCCCC1,5,8.909308941335013
3430,C#CC1=NC=CC=N1,CCC1NCCCN1,5,8.831607269697807
3431,C#CC1=NC=CN=C1,CCC1NCCNC1,5,8.831607269697807
3432,C#CC1=NC=NC=C1,CCC1NCNCC1,5,8.831607269697807
3433,C#CC1=NC=NC=N1,CCC1NCNCN1,5,8.75524921498401
3434,N#CC1=CC=CC=C1,NCC1CCCCC1,5,8.909308941335013
3435,N#CC1=CC=NC=C1,NCC1CCNCC1,5,8.831607269697807
3436,N#CC1=CN=CC=C1,NCC1CNCCC1,5,8.831607269697807
3437,N#CC1=CN=CC=N1,NCC1CNCCN1,5,8.75524921498401
3438,N#CC1=CN=CN=C1,NCC1CNCNC1,5,8.75524921498401
3439,N#CC1=NC=CC=C1,NCC1NCCCC1,5,8.831607269697807
3440,N#CC1=NC=CC=N1,NCC1NCCCN1,5,8.75524921498401
3441,N#CC1=NC=CN=C1,NCC1NCCNC1,5,8.75524921498401
3442,N#CC1=NC=NC=C1,NCC1NCNCC1,5,8.75524921498401
3443,N#CC1=NC=NC=N1,NCC1NCNCN1,5,8.680200225204198
3444,O=CC1=CC=NC=C1,OCC1CCNCC1,4,7.0048829604200735
3445,O=CC1=CN=CC=C1,OCC1CNCCC1,4,7.0048829604200735
3446,O=CC1=CN=CC=N1,OCC1CNCCN1,4,6.9448320989793535
3447,O=CC1=CN=CN=C1,OCC1CNCNC1,4,6.9448320989793535
3448,O=CC1=NC=CC=C1,OCC1NCCCC1,4,7.0048829604200735
3449,O=CC1=NC=CC=N1,OCC1NCCCN1,4,6.9448320989793535
3450,O=CC1=NC=CN=C1,OCC1NCCNC1,4,6.9448320989793535
3451,O=CC1=NC=NC=C1,OCC1NCNCC1,4,6.9448320989793535
3452,O=CC1=NC=NC=N1,OCC1NCNCN1,4,6.8858020838906855
3508,CC1=C(C=CN1)C#C,CC1C(CCN1)CC,4,7.12744715306801
3509,CC1=C(C=CN1)C#N,CC1C(CCN1)CN,4,7.065285815758246
3510,CC1=C(C=CO1)C#C,CC1C(CCO1)CC,4,7.065981380478957
3511,CC1=C(C=CO1)C#N,CC1C(CCO1)CN,4,7.0048829604200735
3512,CC1=C(N=CN1)C#C,CC1C(NCN1)CC,4,7.065285815758246
3513,CC1=C(N=CN1)C#N,CC1C(NCN1)CN,4,7.004199371987207
3514,CC1=C(N=CO1)C#C,CC1C(NCO1)CC,4,7.0048829604200735
3515,CC1=C(N=CO1)C#N,CC1C(NCO1)CN,4,6.9448320989793535
3516,NC1=C(C=CN1)C#C,NC1C(CCN1)CC,4,7.065285815758246
3517,NC1=C(C=CN1)C#N,NC1C(CCN1)CN,4,7.004199371987207
3518,NC1=C(C=CO1)C#C,NC1C(CCO1)CC,4,7.0048829604200735
3519,NC1=C(C=CO1)C#N,NC1C(CCO1)CN,4,6.9448320989793535
3520,NC1=C(N=CN1)C#C,NC1C(NCN1)CC,4,7.004199371987207
3521,NC1=C(N=CN1)C#N,NC1C(NCN1)CN,4,6.944160180163358
3522,NC1=C(N=CO1)C#C,NC1C(NCO1)CC,4,6.9448320989793535
3523,NC1=C(N=CO1)C#N,NC1C(NCO1)CN,4,6.8858020838906855
3524,OC1=C(C=CN1)C#C,OC1C(CCN1)CC,4,7.0048829604200735
3525,OC1=C(C=CN1)C#N,OC1C(CCN1)CN,4,6.9448320989793535
3526,OC1=C(N=CN1)C#C,OC1C(NCN1)CC,4,6.9448320989793535
3527,CC1=C(NC=C1)C#C,CC1C(NCC1)CC,4,7.12744715306801
3528,CC1=C(NC=C1)C#N,CC1C(NCC1)CN,4,7.065285815758246
3529,CC1=C(NC=N1)C#C,CC1C(NCN1)CC,4,7.065285815758246
3530,CC1=C(NC=N1)C#N,CC1C(NCN1)CN,4,7.004199371987207
3531,CC1=C(OC=C1)C#C,CC1C(OCC1)CC,4,7.065981380478957
3532,CC1=C(OC=C1)C#N,CC1C(OCC1)CN,4,7.0048829604200735
3533,CC1=C(OC=N1)C#C,CC1C(OCN1)CC,4,7.0048829604200735
3534,CC1=C(OC=N1)C#N,CC1C(OCN1)CN,4,6.9448320989793535
3535,NC1=C(NC=C1)C#C,NC1C(NCC1)CC,4,7.065285815758246
3536,NC1=C(NC=C1)C#N,NC1C(NCC1)CN,4,7.004199371987207
3537,NC1=C(NC=N1)C#C,NC1C(NCN1)CC,4,7.004199371987207
3538,NC1=C(NC=N1)C#N,NC1C(NCN1)CN,4,6.944160180163358
3539,NC1=C(OC=C1)C#C,NC1C(OCC1)CC,4,7.0048829604200735
3540,NC1=C(OC=C1)C#N,NC1C(OCC1)CN,4,6.9448320989793535
3541,NC1=C(OC=N1)C#C,NC1C(OCN1)CC,4,6.9448320989793535
